Epoch,Loss,IOU_Train,IOU_Val,Time
659,0.115931,0.7351,0.4907,42.19
660,0.116330,0.7352,0.5168,42.19
661,0.116014,0.7353,0.5337,42.30
662,0.116203,0.7354,0.5628,42.23
663,0.116111,0.7353,0.5598,42.29
664,0.116023,0.7356,0.5489,42.20
665,0.116269,0.7351,0.4885,42.21
666,0.115846,0.7357,0.5487,42.18
667,0.116217,0.7349,0.5189,42.18
668,0.115941,0.7354,0.4964,42.17
669,0.116278,0.7349,0.5492,42.61
670,0.115910,0.7355,0.5075,42.16
671,0.115934,0.7353,0.5624,42.17
672,0.116008,0.7354,0.5360,42.23
673,0.115862,0.7353,0.4940,42.17
674,0.115880,0.7354,0.5340,42.21
675,0.115983,0.7356,0.5325,42.20
676,0.116015,0.7352,0.5387,42.17
677,0.116157,0.7351,0.5244,42.16
678,0.115837,0.7357,0.5092,42.18
679,0.115850,0.7353,0.5381,42.19
680,0.116015,0.7355,0.5074,42.19
681,0.115680,0.7358,0.4705,42.20
682,0.115841,0.7354,0.5454,42.18
683,0.116044,0.7354,0.5326,42.21
684,0.115926,0.7355,0.5277,42.20
685,0.115523,0.7357,0.3879,42.46
686,0.115808,0.7356,0.5319,42.19
687,0.115789,0.7356,0.5380,42.20
688,0.115732,0.7357,0.4669,42.16
689,0.115712,0.7356,0.4585,42.19
690,0.115841,0.7355,0.5476,42.22
691,0.115800,0.7357,0.5488,42.23
692,0.115830,0.7357,0.4126,42.19
693,0.115387,0.7362,0.5061,42.19
694,0.115759,0.7359,0.5368,42.40
695,0.115633,0.7361,0.5027,42.16
696,0.115620,0.7361,0.5067,42.22
697,0.115383,0.7363,0.5470,42.29
698,0.115553,0.7362,0.3641,42.40
699,0.115648,0.7358,0.3528,42.16
700,0.115345,0.7364,0.4537,42.16
701,0.115496,0.7360,0.5416,42.16
702,0.115503,0.7362,0.5514,42.18
703,0.115306,0.7364,0.5402,42.17
704,0.115705,0.7357,0.5309,42.17
705,0.115321,0.7361,0.5232,42.17
706,0.115336,0.7363,0.5508,42.18
707,0.115402,0.7361,0.4836,42.19
708,0.115628,0.7360,0.5523,42.19
709,0.115143,0.7365,0.5570,42.18
710,0.115364,0.7364,0.5573,42.19
711,0.115150,0.7367,0.4520,42.21
712,0.115485,0.7362,0.5492,42.32
713,0.115360,0.7362,0.5374,42.23
714,0.115464,0.7364,0.4200,42.21
715,0.115197,0.7365,0.4200,42.19
716,0.115550,0.7361,0.4998,42.22
717,0.115409,0.7363,0.3952,42.17
718,0.115215,0.7366,0.5430,42.18
719,0.115488,0.7362,0.5423,42.16
720,0.115380,0.7363,0.4780,42.17
721,0.115135,0.7367,0.5032,42.18
722,0.115096,0.7366,0.5472,42.24
723,0.115131,0.7367,0.5250,42.18
724,0.114920,0.7371,0.4252,42.22
725,0.115201,0.7365,0.5533,42.18
726,0.115349,0.7362,0.5588,42.19
727,0.114950,0.7372,0.5206,42.32
728,0.115246,0.7367,0.5131,42.35
729,0.115277,0.7366,0.5541,42.21
730,0.115038,0.7368,0.4232,42.25
731,0.114883,0.7370,0.5053,42.21
732,0.114934,0.7368,0.5431,42.22
733,0.115260,0.7363,0.4775,42.21
734,0.114868,0.7371,0.5124,42.23
735,0.115120,0.7367,0.4620,42.22
736,0.114816,0.7370,0.5511,42.20
737,0.115342,0.7364,0.5484,43.21
738,0.114912,0.7373,0.5366,42.31
739,0.114941,0.7369,0.5543,42.44
740,0.115099,0.7366,0.5114,42.22
741,0.114849,0.7371,0.5331,42.22
742,0.114947,0.7371,0.4540,42.22
743,0.114843,0.7372,0.4925,42.22
744,0.114959,0.7369,0.4816,42.22
745,0.114907,0.7369,0.5529,42.22
746,0.114884,0.7371,0.5558,42.50
747,0.114806,0.7371,0.4890,42.27
748,0.114751,0.7372,0.5519,42.23
749,0.114968,0.7370,0.4938,42.23
750,0.114745,0.7374,0.4172,42.22
751,0.114921,0.7370,0.5133,42.71
752,0.114612,0.7374,0.5246,42.22
753,0.114798,0.7370,0.4328,42.26
754,0.114681,0.7374,0.5335,42.22
755,0.114674,0.7375,0.5311,42.25
756,0.114646,0.7373,0.5340,42.22
757,0.114820,0.7371,0.5510,42.22
758,0.114694,0.7371,0.5108,42.22
759,0.114600,0.7373,0.4726,42.22
760,0.114603,0.7375,0.5086,42.22
761,0.114520,0.7374,0.3890,42.22
762,0.114858,0.7373,0.5208,42.21
763,0.114519,0.7375,0.5409,42.25
764,0.114491,0.7378,0.5306,42.27
765,0.114741,0.7372,0.5312,42.21
766,0.114500,0.7375,0.5459,42.26
767,0.114542,0.7375,0.5382,42.22
768,0.114669,0.7373,0.4828,42.23
769,0.114517,0.7377,0.4745,42.22
770,0.114482,0.7375,0.5235,42.21
771,0.114607,0.7375,0.4945,42.90
772,0.114697,0.7374,0.5336,42.23
773,0.114549,0.7376,0.5347,42.27
774,0.114400,0.7377,0.5227,42.21
775,0.114557,0.7375,0.5074,42.21
776,0.114287,0.7378,0.5166,42.24
777,0.114462,0.7377,0.5355,42.22
778,0.114399,0.7380,0.5430,42.22
779,0.114491,0.7377,0.5138,42.21
780,0.114212,0.7382,0.4931,42.22
781,0.114654,0.7375,0.4982,42.22
782,0.114267,0.7381,0.5455,42.22
783,0.114296,0.7379,0.5270,42.24
784,0.114194,0.7379,0.5500,42.22
785,0.114491,0.7377,0.5483,42.23
786,0.114310,0.7379,0.5353,43.22
787,0.114391,0.7377,0.5225,42.19
788,0.114442,0.7378,0.5510,42.20
789,0.114241,0.7382,0.5036,42.17
790,0.114269,0.7380,0.5284,42.20
791,0.114241,0.7379,0.5386,42.17
792,0.114151,0.7380,0.4970,42.18
793,0.114148,0.7382,0.5419,42.18
794,0.114129,0.7382,0.3948,42.17
795,0.114239,0.7379,0.5529,42.17
796,0.114043,0.7382,0.5055,42.16
797,0.114549,0.7380,0.5350,42.16
798,0.114083,0.7381,0.5206,42.16
799,0.114060,0.7383,0.5388,42.18
800,0.114130,0.7381,0.5003,42.23
801,0.113777,0.7385,0.5340,42.21
802,0.114190,0.7381,0.5097,42.18
803,0.114017,0.7386,0.5387,42.18
804,0.114225,0.7382,0.5320,42.20
805,0.114002,0.7385,0.5409,42.20
806,0.114055,0.7384,0.5145,42.29
807,0.114164,0.7379,0.5301,42.20
808,0.113963,0.7382,0.5512,42.20
809,0.114149,0.7380,0.5600,42.32
810,0.114067,0.7383,0.5431,42.30
811,0.113809,0.7384,0.5594,42.24
812,0.114198,0.7380,0.5084,42.21
813,0.114130,0.7384,0.5550,42.21
814,0.114079,0.7381,0.5450,42.20
815,0.113608,0.7389,0.4923,42.42
816,0.114341,0.7380,0.5395,42.20
817,0.113903,0.7385,0.4946,42.24
818,0.113906,0.7385,0.5379,42.34
819,0.113888,0.7387,0.4610,42.22
820,0.113723,0.7388,0.5173,42.38
821,0.113797,0.7386,0.3374,42.24
822,0.113695,0.7386,0.4982,42.21
823,0.113805,0.7386,0.5235,42.20
824,0.113836,0.7387,0.5494,42.20
825,0.113979,0.7383,0.5114,42.20
826,0.113590,0.7388,0.5140,42.21
827,0.113866,0.7388,0.4646,42.20
828,0.113862,0.7388,0.5212,42.23
829,0.113836,0.7385,0.4607,42.19
830,0.113674,0.7388,0.5357,42.21
831,0.113560,0.7390,0.5394,42.20
832,0.113833,0.7385,0.5360,42.22
833,0.113658,0.7387,0.4132,42.37
834,0.113629,0.7388,0.5635,42.20
835,0.114023,0.7386,0.5413,42.20
836,0.113912,0.7387,0.5187,42.20
837,0.113671,0.7388,0.5367,42.20
838,0.113428,0.7392,0.5128,42.21
839,0.113802,0.7385,0.5436,42.40
840,0.113612,0.7391,0.5588,42.42
841,0.113604,0.7389,0.5351,42.21
842,0.113797,0.7388,0.5365,42.26
843,0.113394,0.7392,0.5499,42.19
844,0.113560,0.7390,0.5401,42.20
845,0.113320,0.7393,0.5216,42.20
846,0.113906,0.7388,0.5238,42.19
847,0.113655,0.7389,0.5513,42.19
848,0.113581,0.7391,0.4352,42.19
849,0.113656,0.7390,0.5487,42.20
850,0.113394,0.7392,0.4866,42.20
851,0.113529,0.7390,0.5549,42.20
852,0.113797,0.7390,0.5431,42.20
853,0.113568,0.7393,0.5064,42.21
854,0.113602,0.7392,0.5367,42.23
855,0.113485,0.7388,0.5448,42.21
856,0.113525,0.7388,0.5112,42.28
857,0.113846,0.7387,0.4998,42.20
858,0.113325,0.7393,0.5360,42.20
859,0.113371,0.7394,0.5492,42.21
860,0.113264,0.7396,0.5514,42.20
861,0.113303,0.7396,0.5415,42.20
862,0.113394,0.7393,0.5287,42.21
863,0.113327,0.7390,0.5134,42.21
864,0.113606,0.7389,0.5221,42.39
865,0.113361,0.7393,0.5314,42.24
866,0.113386,0.7393,0.5049,42.21
867,0.113186,0.7394,0.4932,42.19
868,0.113337,0.7394,0.5366,42.20
869,0.113238,0.7396,0.5591,42.23
870,0.113226,0.7394,0.5105,42.30
871,0.113313,0.7397,0.5074,42.23
872,0.113253,0.7395,0.5116,42.21
873,0.113314,0.7396,0.4975,42.21
874,0.113193,0.7397,0.4651,42.21
875,0.113205,0.7395,0.5329,42.23
876,0.113403,0.7391,0.5143,42.20
877,0.113201,0.7394,0.4061,42.44
878,0.113213,0.7395,0.5526,42.32
879,0.113144,0.7397,0.5223,42.21
880,0.113249,0.7398,0.4515,42.20
881,0.113044,0.7394,0.3890,42.22
882,0.113296,0.7394,0.5401,42.23
883,0.113346,0.7394,0.3877,42.21
884,0.113161,0.7396,0.5626,42.49
885,0.113181,0.7397,0.5248,42.21
886,0.112994,0.7398,0.5577,42.21
887,0.113174,0.7395,0.5269,42.18
888,0.113128,0.7398,0.3206,42.15
889,0.113222,0.7394,0.4811,42.20
890,0.112921,0.7401,0.4869,42.16
891,0.113228,0.7397,0.4585,42.18
892,0.113148,0.7396,0.5251,42.20
893,0.112993,0.7397,0.5254,42.22
894,0.113034,0.7400,0.4445,42.37
895,0.113221,0.7395,0.5325,42.22
896,0.112898,0.7400,0.5103,42.20
897,0.113106,0.7397,0.3849,42.20
898,0.112940,0.7401,0.5223,42.21
899,0.112811,0.7401,0.5517,42.20
900,0.113115,0.7398,0.5208,42.21
901,0.112880,0.7399,0.5065,42.20
902,0.112814,0.7400,0.5197,42.20
903,0.112920,0.7401,0.5332,42.20
904,0.113098,0.7397,0.4599,42.20
905,0.113043,0.7401,0.5136,42.19
906,0.113094,0.7397,0.4989,42.19
907,0.112739,0.7401,0.5393,42.15
908,0.113058,0.7400,0.5503,42.17
909,0.112900,0.7401,0.4852,42.16
910,0.112862,0.7403,0.5084,42.17
911,0.112826,0.7403,0.5058,42.16
912,0.112809,0.7402,0.5512,42.16
913,0.112774,0.7405,0.5480,42.16
914,0.112980,0.7398,0.5175,42.15
915,0.112753,0.7401,0.5524,42.24
916,0.112696,0.7404,0.5483,42.16
917,0.112968,0.7397,0.5301,42.18
918,0.112778,0.7403,0.5147,42.17
919,0.112794,0.7402,0.5284,42.42
920,0.112953,0.7396,0.5542,42.22
921,0.112611,0.7405,0.4954,42.19
922,0.112876,0.7405,0.5517,42.16
923,0.112667,0.7403,0.5445,42.16
924,0.112740,0.7402,0.5088,42.16
925,0.112934,0.7403,0.5282,42.28
926,0.112685,0.7403,0.3562,42.22
927,0.112648,0.7404,0.5336,42.17
928,0.112681,0.7403,0.5301,42.19
929,0.112676,0.7404,0.5015,42.16
930,0.112858,0.7402,0.4892,42.20
931,0.112765,0.7402,0.4871,42.20
932,0.112334,0.7405,0.4899,42.18
933,0.112759,0.7405,0.5173,42.17
934,0.112562,0.7406,0.5401,42.19
935,0.112649,0.7402,0.4731,42.18
936,0.112861,0.7404,0.5482,42.19
937,0.112827,0.7400,0.5298,42.16
938,0.112468,0.7406,0.5506,42.16
939,0.112825,0.7403,0.4530,42.21
940,0.112449,0.7408,0.3270,42.16
941,0.112610,0.7406,0.5448,42.17
942,0.112652,0.7405,0.5407,42.24
943,0.112619,0.7404,0.5048,42.20
944,0.112467,0.7407,0.5173,42.22
945,0.112443,0.7406,0.5239,42.20
946,0.112727,0.7403,0.5466,42.20
947,0.112486,0.7409,0.5498,42.21
948,0.112469,0.7406,0.5110,42.21
949,0.112688,0.7405,0.5504,42.19
950,0.112330,0.7410,0.5388,42.22
951,0.112435,0.7406,0.5283,42.32
952,0.112443,0.7410,0.5200,42.21
953,0.112383,0.7406,0.5458,42.21
954,0.112542,0.7407,0.5582,42.21
955,0.112396,0.7407,0.5337,42.22
956,0.112446,0.7408,0.5239,42.23
957,0.112439,0.7408,0.5163,42.22
958,0.112488,0.7406,0.4561,42.21
959,0.112176,0.7410,0.5425,42.23
960,0.112351,0.7405,0.4426,42.21
961,0.112276,0.7409,0.4091,42.20
962,0.112334,0.7410,0.4802,42.17
963,0.112361,0.7410,0.5317,42.16
964,0.112059,0.7410,0.5232,42.15
965,0.112255,0.7409,0.5226,42.15
966,0.112376,0.7408,0.5330,42.25
967,0.112226,0.7411,0.5401,42.18
968,0.112394,0.7409,0.5251,42.16
969,0.112205,0.7411,0.5554,42.21
970,0.112136,0.7412,0.5297,42.22
971,0.112312,0.7410,0.5431,42.22
972,0.112250,0.7410,0.5480,42.16
973,0.112291,0.7411,0.4964,42.16
974,0.112065,0.7413,0.5301,42.16
975,0.112432,0.7407,0.5593,42.16
976,0.112048,0.7413,0.5099,42.17
977,0.112089,0.7411,0.4564,42.18
978,0.112797,0.7404,0.5575,42.21
979,0.112092,0.7414,0.5478,42.20
980,0.111941,0.7414,0.5395,42.21
981,0.112302,0.7408,0.4893,42.20
982,0.112220,0.7410,0.5246,42.21
983,0.111983,0.7414,0.5027,42.20
984,0.112158,0.7411,0.3978,42.20
985,0.112318,0.7411,0.5355,42.20
986,0.112108,0.7412,0.5288,42.21
987,0.112028,0.7414,0.4679,42.21
988,0.112130,0.7412,0.4291,42.47
989,0.112014,0.7413,0.5305,42.21
990,0.111990,0.7413,0.5433,42.47
991,0.112264,0.7412,0.5624,42.19
992,0.112089,0.7411,0.3358,42.21
993,0.112058,0.7413,0.4924,42.19
994,0.112157,0.7412,0.5348,42.20
995,0.112099,0.7412,0.4431,42.18
996,0.112344,0.7410,0.4548,42.16
997,0.112103,0.7414,0.5524,42.16
998,0.112022,0.7413,0.5277,42.16
999,0.112248,0.7410,0.5109,42.16
